ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions_Cloudy,Weather_conditions_Sunny,Weather_conditions_Windy,Weather_conditions_Stormy,Weather_conditions_Fog,Weather_conditions_Sandstorms,Weather_conditions_NaN,Road_traffic_density_Low,Road_traffic_density_Medium,Road_traffic_density_Jam,Road_traffic_density_High,Road_traffic_density_NaN,Vehicle_condition,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Type_of_vehicle_electric_scooter,Type_of_vehicle_bicycle,multiple_deliveries,Festival_No,Festival_Yes,Festival_NaN
0x7562,18.551440,73.804855,18.681440,73.934855,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8499,21.185047,72.808590,21.275047,72.898590,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x25bb,12.935662,77.614130,12.965662,77.644130,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xccd6,26.479108,80.315042,26.619108,80.455042,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x2312,19.176269,72.836721,19.236269,72.896721,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x5f0e,19.109300,72.825451,19.129300,72.845451,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1.000000,1,0,0
0x3058,11.000762,76.981876,11.080762,77.061876,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x49f5,18.543626,73.905101,18.623626,73.985101,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0xa7d8,17.422819,78.449578,17.432819,78.459578,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1.000000,1,0,0
0xa68b,22.308096,73.167753,22.388096,73.247753,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x973c,12.934365,77.616155,13.064365,77.746155,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.000000,0,1,0
0xd697,30.366322,78.070453,30.446322,78.150453,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.000000,0,1,0
0xaa43,11.022169,76.999594,11.042169,77.019594,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0.000000,1,0,0
0x31d4,12.311072,76.654878,12.331072,76.674878,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xd923,10.003064,76.307589,10.093064,76.397589,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xc3e0,30.885915,75.788259,30.995915,75.898259,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x9856,21.160522,72.771477,21.200522,72.811477,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1.000000,1,0,0
0x5799,11.003681,76.975525,11.063681,77.035525,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x21ea,18.53408,73.89852,18.54408,73.90852,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1.00000,1,0,0
0x57bf,17.433809,78.386744,17.563809,78.516744,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xc809,0.00,0.00,0.13,0.13,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.00,1,0,0
0x9b9,0.00,0.00,0.07,0.07,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.00,1,0,0
0xbbfb,23.354422,85.332900,23.434422,85.412900,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x3d42,23.416792,85.316842,23.476792,85.376842,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x47e3,12.352058,76.606650,12.432058,76.686650,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x933b,12.933298,77.614293,12.983298,77.664293,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x35a8,13.029780,80.208812,13.069780,80.248812,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.000000,1,0,0
0x23e9,21.175975,72.795503,21.185975,72.805503,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x95a9,12.334022,76.618203,12.344022,76.628203,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x546a,12.311072,76.654878,12.331072,76.674878,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x5470,13.086438,80.220672,13.136439,80.270672,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0xbd51,12.934365,77.616155,13.044365,77.726155,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0.000000,1,0,0
0xdd34,15.493950,73.827423,15.623950,73.957423,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xd3f1,0.00,0.00,0.03,0.03,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.00,1,0,0
0x77b3,11.003008,76.975440,11.013008,76.985440,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x9810,11.001852,76.976268,11.021852,76.996268,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x1be8,18.554382,73.798206,18.574382,73.818206,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x602f,18.536718,73.830327,18.626718,73.920327,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2.000000,1,0,0
0x8cad,13.081878,80.248519,13.091878,80.258519,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x8ec9,10.994136,76.963303,11.024136,76.993303,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0xa1fe,12.906229,77.596791,12.926229,77.616791,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0.000000,1,0,0
0x2096,12.981615,80.231598,13.091615,80.341598,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3.000000,0,1,0
0xdc7b,27.195928,77.998092,27.225928,78.028092,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1.000000,1,0,0
0xd05f,0.00,0.00,0.11,0.11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.00,1,0,0
0x13f3,22.311603,73.165012,22.341603,73.195012,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xd4be,30.332735,78.054222,30.442735,78.164222,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x2137,18.994237,72.825553,19.124237,72.955553,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.000000,1,0,0
0x3ec,21.157729,72.768726,21.287729,72.898726,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,1.000000,1,0,0
0xdc6f,0.00,0.00,0.03,0.03,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.00,1,0,0
0x6fd3,12.352058,76.606650,12.372058,76.626650,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0.000000,0,0,1
0x4e22,19.221315,72.862381,19.311315,72.952381,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NaN,1,0,0
0xe0fc,0.00,0.00,0.07,0.07,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,1.00,1,0,0
0x5810,22.695207,75.866059,22.775207,75.946059,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.000000,1,0,0
0x2aea,12.933298,77.614293,13.043298,77.724293,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0xa6ba,17.410371,78.437225,17.440371,78.467225,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x5da9,11.000762,76.981876,11.020762,77.001876,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0xd0f4,30.873988,75.842739,30.893988,75.862739,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,NaN,1,0,0
0xdaf9,23.235123,77.398886,23.305123,77.468886,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xe26,12.304569,76.643622,12.434569,76.773622,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0xb69a,26.921411,75.793604,27.001411,75.873604,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,NaN,1,0,0
0xb123,12.935662,77.614130,12.985662,77.664130,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x6bec,17.431668,78.408321,17.541668,78.518321,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0xa663,18.551440,73.804855,18.631440,73.884855,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x9e55,22.310237,73.158921,22.400237,73.248921,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x80a6,21.186608,72.794136,21.216608,72.824136,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0xb791,22.307898,73.167788,22.417898,73.277788,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x328f,23.353783,85.326967,23.393783,85.366967,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xccd9,23.214294,77.435361,23.304294,77.525361,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x9933,0.00,0.00,0.09,0.09,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1.00,1,0,0
0xc82f,30.895817,75.813112,31.005817,75.923112,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0.000000,1,0,0
0x43c4,18.533811,73.899315,18.603811,73.969315,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x4d77,19.254567,72.848923,19.264567,72.858923,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0xd733,26.483672,80.320708,26.573672,80.410708,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x3467,19.178321,72.834715,19.308321,72.964715,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x18e9,12.334022,76.618203,12.404022,76.688203,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0xfe9,26.905287,75.794592,27.045287,75.934592,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.000000,1,0,0
0x822d,13.049645,80.242268,13.109645,80.302268,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xc35a,0.00,0.00,0.03,0.03,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0.00,1,0,0
0x834b,18.516216,73.842527,18.566216,73.892527,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x3e42,12.975996,80.221898,13.105996,80.351898,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x9b7,17.412330,78.449654,17.462330,78.499654,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x4365,18.554382,73.798206,18.564382,73.808206,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xda1e,25.443994,81.860187,25.483994,81.900187,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x6157,12.972793,80.249982,13.042793,80.319982,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.000000,1,0,0
0x89f4,22.750040,75.902847,22.830040,75.982847,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0.000000,1,0,0
0xca56,9.985697,76.281128,10.065697,76.361128,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x114f,26.902940,75.793007,26.962940,75.853007,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x7a48,11.022477,76.995667,11.092477,77.065667,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0x6601,12.981615,80.231598,13.061615,80.311598,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x3de8,19.120083,72.907385,19.230083,73.017385,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,0,1,0
0x7fce,26.766536,75.837333,26.896536,75.967333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x71cb,22.311358,73.164798,22.391358,73.244798,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.000000,1,0,0
0xa0a0,26.902908,75.792934,26.922908,75.812934,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.000000,1,0,0
0xb5ee,11.022477,76.995667,11.062477,77.035667,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x79fb,11.025083,77.015393,11.155083,77.145393,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x2848,10.994136,76.963303,11.044136,77.013303,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x46d8,22.750040,75.902847,22.830040,75.982847,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0xd778,27.157772,78.047250,27.287772,78.177250,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x547a,12.297954,76.665169,12.377954,76.745169,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x7683,18.562450,73.916619,18.672450,74.026619,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x210c,22.761593,75.886362,22.891593,76.016362,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x390c,12.299524,76.642620,12.349524,76.692620,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x8668,21.185047,72.808590,21.275047,72.898590,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x93a0,22.728163,75.884212,22.788163,75.944212,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xbc1c,12.334022,76.618203,12.364022,76.648203,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xd881,23.184992,77.417227,23.224992,77.457227,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x8d6e,17.451976,78.385883,17.561976,78.495883,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x98f0,11.020910,76.940432,11.070910,76.990432,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xdfb,12.321214,76.621094,12.381214,76.681094,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x4c8d,26.892312,75.806896,26.912312,75.826896,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1.000000,1,0,0
0xb9f,12.326356,76.619103,12.336356,76.629103,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x7f94,18.53408,73.89852,18.61408,73.97852,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.00000,1,0,0
0x542e,21.171060,72.789292,21.281060,72.899292,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xc94a,30.327968,78.046106,30.347968,78.066106,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x98db,26.921411,75.793604,27.061411,75.933604,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,NaN,1,0,0
0xc8a,12.352058,76.606650,12.362058,76.616650,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x8e37,13.066762,80.251865,13.106762,80.291865,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x9d70,23.351058,85.325731,23.461058,85.435731,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x647d,13.054347,80.257221,13.124347,80.327221,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x86ae,26.905190,75.810753,26.975190,75.880753,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x978b,18.533811,73.899315,18.603811,73.969315,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x839b,21.157735,72.768778,21.267735,72.878778,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0xda6,26.902908,75.792934,26.912908,75.802934,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x274d,11.010375,76.952950,11.020375,76.962950,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x7475,17.450851,78.379347,17.540851,78.469347,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x5df0,18.994049,72.825203,19.024049,72.855203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x30b2,17.412330,78.449654,17.462330,78.499654,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0.000000,1,0,0
0x90bc,26.849596,75.800512,26.869596,75.820512,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0xd104,27.160832,78.011608,27.170832,78.021608,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x864a,23.416792,85.316842,23.546792,85.446842,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xa065,22.311603,73.165012,22.351603,73.205012,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,1.000000,0,0,1
0x2a34,21.170096,72.789122,21.180096,72.799122,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xb565,13.054347,80.257221,13.134347,80.337221,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x6272,22.311358,73.164798,22.341358,73.194798,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xb790,17.433809,78.386744,17.493809,78.446744,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x12dd,18.994049,72.825203,19.004049,72.835203,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x73d5,18.536562,73.896485,18.666562,74.026485,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x450d,12.934365,77.616155,13.014365,77.696155,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.000000,1,0,0
0x2726,12.939496,77.625999,12.969496,77.655999,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0.000000,1,0,0
0x8f64,19.207222,72.972281,19.287222,73.052281,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xdc82,0.00,0.00,0.02,0.02,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.00,1,0,0
0x63da,22.760072,75.892574,22.780072,75.912574,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x95e0,17.450851,78.379347,17.490851,78.419347,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xb228,18.994049,72.825203,19.064049,72.895203,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x8691,13.066762,80.251865,13.086762,80.271865,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x795d,12.352058,76.606650,12.442058,76.696650,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x8343,23.354422,85.332900,23.484422,85.462900,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x9bf7,12.933284,77.615428,12.993284,77.675428,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xa84a,12.979096,77.640625,13.009096,77.670625,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8a02,13.026279,80.174568,13.076279,80.224568,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x46a2,26.888420,75.800689,26.978420,75.890689,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xd028,26.469003,80.316344,26.499003,80.346344,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x1968,18.569156,73.774723,18.609156,73.814723,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1.000000,1,0,0
0x872b,12.323978,76.627961,12.413978,76.717961,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x92a7,10.961850,76.971082,11.031850,77.041082,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3.000000,1,0,0
0xc62b,25.451646,81.832796,25.501646,81.882796,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x81e5,12.972161,77.596014,13.052161,77.676014,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8ea8,22.732225,75.874765,22.752225,75.894765,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xb6a7,23.354422,85.332900,23.404422,85.382900,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x8802,22.745536,75.893106,22.835536,75.983106,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x2a29,22.310526,73.170937,22.440526,73.300937,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x60be,17.450851,78.379347,17.490851,78.419347,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.000000,1,0,0
0x224b,12.986047,80.218114,13.056047,80.288114,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,2.000000,1,0,0
0x466f,21.149669,72.772629,21.279669,72.902629,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0xbf6f,23.232357,77.429989,23.262357,77.459989,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0x9df0,13.022394,80.242439,13.062394,80.282439,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000000,1,0,0
0xcd4,22.727021,75.884167,22.777021,75.934167,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,1.000000,1,0,0
0x8f2f,0.00,0.00,0.04,0.04,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1.00,1,0,0
0xa5a8,0.00,0.00,0.06,0.06,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.00,1,0,0
0x3f9e,22.727021,75.884167,22.857021,76.014167,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x4472,19.131141,72.813074,19.241141,72.923074,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xd4de,26.47,80.35,26.49,80.37,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1.00,1,0,0
0x98b,0.00,0.00,0.11,0.11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00,1,0,0
0xc473,0.00,0.00,0.13,0.13,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,NaN,1,0,0
0x6d2c,26.913483,75.803139,26.973483,75.863139,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x8b2,12.980410,77.640489,13.000410,77.660489,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x3622,22.651847,75.881991,22.701847,75.931991,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x82cd,19.178321,72.834715,19.268321,72.924715,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x76f0,17.431668,78.408321,17.501668,78.478321,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0xcf9d,0.00,0.00,0.09,0.09,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.00,1,0,0
0x6491,18.994237,72.825553,19.014237,72.845553,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xcffa,19.875337,75.316722,19.985337,75.426722,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0x2408,12.978453,77.643685,13.028453,77.693685,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x4efb,13.026286,80.275235,13.106286,80.355235,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8a68,19.091458,72.827808,19.151458,72.887808,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0x7a7c,21.175104,72.804342,21.245104,72.874342,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0xaa35,18.536718,73.830327,18.666719,73.960327,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,NaN,1,0,0
0x4377,11.025083,77.015393,11.105083,77.095393,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x3070,18.520016,73.830547,18.550016,73.860547,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x3a17,22.308096,73.167753,22.338096,73.197753,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xb80a,17.428294,78.404423,17.468294,78.444423,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0.000000,1,0,0
0xd5e4,0.00,0.00,0.08,0.08,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.00,1,0,0
0xd4bc,19.875908,75.358888,19.945908,75.428888,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x6b0d,26.766536,75.837333,26.816536,75.887333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.000000,1,0,0
